Customer ID,Date of Purchase,Purchase Value
12363,2022-05-25 12:19:58.580611,581.56
11887,2023-09-24 12:19:58.580611,443.5
10143,2023-10-24 12:19:58.580611,892.78
10015,2024-02-12 12:19:58.580611,979.78
10244,2025-02-10 12:19:58.580611,968.8
10926,2022-06-07 12:19:58.580611,1175.22
12176,2024-06-08 12:19:58.580611,963.2
10906,2022-03-23 12:19:58.580611,944.63
10886,2022-04-03 12:19:58.580611,1041.81
10340,2023-04-27 12:19:58.580611,90.21
12051,2022-10-25 12:19:58.580611,492.3
11433,2024-05-08 12:19:58.580611,908.74
10305,2024-09-04 12:19:58.580611,755.69
10907,2023-02-09 12:19:58.580611,287.1
11371,2022-07-31 12:19:58.580611,427.14
10320,2023-01-13 12:19:58.580611,463.84
10558,2023-11-22 12:19:58.580611,720.29
11204,2022-05-06 12:19:58.580611,1013.07
11409,2024-04-13 12:19:58.580611,1125.07
11641,2023-05-15 12:19:58.580611,922.6
11131,2023-09-04 12:19:58.580611,1025.67
10817,2024-12-31 12:19:58.580611,611.81
11194,2022-10-30 12:19:58.580611,522.65
10011,2022-12-22 12:19:58.580611,525.91
10194,2024-10-03 12:19:58.580611,773.8
12229,2023-02-01 12:19:58.580611,227.9
10655,2024-12-27 12:19:58.580611,733.24
11921,2024-05-23 12:19:58.580611,828.3
12077,2024-11-04 12:19:58.580611,577.19
11619,2024-11-01 12:19:58.580611,1148.02
11119,2024-08-31 12:19:58.580611,765.12
10777,2022-10-15 12:19:58.580611,334.2
10443,2024-03-22 12:19:58.580611,621.93
10297,2023-02-01 12:19:58.580611,839.7
10807,2024-09-22 12:19:58.580611,449.23
11760,2024-01-25 12:19:58.580611,178.4
10844,2022-07-24 12:19:58.580611,737.61
11015,2023-06-01 12:19:58.580611,1142.14
11384,2022-12-28 12:19:58.580611,628.43
11397,2023-10-02 12:19:58.580611,1095.78
10553,2023-08-03 12:19:58.580611,1016.88
12350,2025-01-08 12:19:58.580611,253.63
10420,2023-03-09 12:19:58.580611,876.07
11269,2024-05-04 12:19:58.580611,573.37
11260,2022-10-01 12:19:58.580611,367.77
10184,2022-09-30 12:19:58.580611,852.5
10467,2023-11-03 12:19:58.580611,914.35
12410,2024-11-25 12:19:58.580611,289.68
11306,2024-05-07 12:19:58.580611,1105.03
11576,2024-07-29 12:19:58.580611,923.77
10335,2023-05-10 12:19:58.580611,1126.05
12209,2023-05-14 12:19:58.580611,441.95
11497,2024-06-04 12:19:58.580611,1132.66
12059,2023-12-15 12:19:58.580611,499.05
11447,2023-08-09 12:19:58.580611,149.91
10587,2023-06-09 12:19:58.580611,936.9
11881,2023-03-14 12:19:58.580611,870.89
10200,2024-08-10 12:19:58.580611,753.68
10521,2024-10-11 12:19:58.580611,633.78
11887,2023-05-25 12:19:58.580611,125.7
11711,2024-10-16 12:19:58.580611,783.3
10787,2022-11-30 12:19:58.580611,552.69
10059,2024-05-27 12:19:58.580611,711.83
10577,2022-03-03 12:19:58.580611,566.55
10320,2023-07-16 12:19:58.580611,1162.32
11458,2024-05-08 12:19:58.580611,760.56
12037,2022-03-09 12:19:58.580611,921.65
10922,2024-07-06 12:19:58.580611,1129.35
11409,2024-11-20 12:19:58.580611,746.68
11694,2022-08-28 12:19:58.580611,103.39
10568,2023-08-09 12:19:58.580611,128.06
11101,2022-10-20 12:19:58.580611,869.6
10526,2023-05-31 12:19:58.580611,399.78
12172,2023-04-17 12:19:58.580611,733.11
10870,2023-01-19 12:19:58.580611,314.53
10279,2024-08-24 12:19:58.580611,389.98
11892,2024-01-21 12:19:58.580611,650.15
11751,2024-08-25 12:19:58.580611,1172.88
10673,2023-10-08 12:19:58.580611,774.06
11151,2023-12-28 12:19:58.580611,1129.12
12361,2024-01-31 12:19:58.580611,1154.91
10331,2024-02-26 12:19:58.580611,321.0
11173,2022-04-18 12:19:58.580611,435.42
12039,2024-09-17 12:19:58.580611,944.69
11477,2024-04-14 12:19:58.580611,1052.11
10035,2024-11-27 12:19:58.580611,666.34
11708,2024-05-31 12:19:58.580611,1192.48
11443,2022-10-09 12:19:58.580611,102.85
12253,2023-07-04 12:19:58.580611,422.55
11379,2023-08-09 12:19:58.580611,781.71
10439,2024-01-11 12:19:58.580611,610.91
11119,2025-01-27 12:19:58.580611,219.43
10163,2024-04-21 12:19:58.580611,498.24
10147,2023-06-01 12:19:58.580611,118.25
12341,2023-04-21 12:19:58.580611,803.45
10194,2023-02-14 12:19:58.580611,1080.94
10662,2022-09-16 12:19:58.580611,1072.21
10479,2023-01-22 12:19:58.580611,866.49
10122,2023-05-01 12:19:58.580611,607.0
11423,2024-08-23 12:19:58.580611,658.36
10964,2022-07-13 12:19:58.580611,241.98
11778,2022-12-15 12:19:58.580611,468.53
11485,2023-02-28 12:19:58.580611,298.38
12014,2023-12-06 12:19:58.580611,1001.53
10709,2022-09-15 12:19:58.580611,1105.38
10911,2023-02-20 12:19:58.580611,685.98
11360,2024-03-17 12:19:58.580611,897.82
12364,2024-05-12 12:19:58.580611,224.83
11734,2024-10-29 12:19:58.580611,765.47
11823,2023-06-30 12:19:58.580611,870.1
11579,2022-03-14 12:19:58.580611,592.57
10680,2023-11-11 12:19:58.580611,360.03
11333,2023-11-15 12:19:58.580611,1063.89
10555,2024-01-12 12:19:58.580611,914.63
10609,2024-02-23 12:19:58.580611,1088.84
12156,2024-08-04 12:19:58.580611,998.43
10371,2023-03-25 12:19:58.580611,1189.32
10615,2024-05-23 12:19:58.580611,303.31
11914,2024-05-13 12:19:58.580611,186.29
12253,2025-02-12 12:19:58.580611,464.07
10846,2023-01-31 12:19:58.580611,233.19
10042,2023-05-04 12:19:58.580611,670.67
10864,2025-01-06 12:19:58.580611,792.66
11268,2024-12-17 12:19:58.580611,731.9
11378,2024-12-05 12:19:58.580611,377.76
10784,2023-08-31 12:19:58.580611,1098.79
10475,2024-11-18 12:19:58.580611,113.5
10082,2024-06-16 12:19:58.580611,476.29
11133,2024-04-27 12:19:58.580611,888.08
12237,2025-02-11 12:19:58.580611,941.29
10799,2024-06-18 12:19:58.580611,551.89
10935,2024-09-11 12:19:58.580611,108.77
12298,2023-12-23 12:19:58.580611,776.03
12338,2023-08-14 12:19:58.580611,160.04
11668,2024-09-04 12:19:58.580611,209.72
10325,2022-08-19 12:19:58.580611,811.78
11534,2022-12-18 12:19:58.580611,436.86
11985,2024-03-25 12:19:58.580611,476.31
11964,2022-11-19 12:19:58.580611,630.36
10836,2022-11-01 12:19:58.580611,1176.22
10507,2022-08-01 12:19:58.580611,1161.64
12119,2022-04-25 12:19:58.580611,552.05
11270,2024-08-23 12:19:58.580611,384.7
10640,2024-10-26 12:19:58.580611,425.88
11878,2023-01-01 12:19:58.580611,388.35
10607,2024-09-13 12:19:58.580611,680.79
11958,2023-04-20 12:19:58.580611,763.61
10565,2023-03-03 12:19:58.580611,632.55
11367,2022-06-16 12:19:58.580611,542.87
12101,2024-06-25 12:19:58.580611,324.53
11753,2022-11-14 12:19:58.580611,625.58
11581,2025-02-18 12:19:58.580611,468.62
11986,2023-03-04 12:19:58.580611,691.17
12240,2024-03-20 12:19:58.580611,839.46
12105,2022-11-09 12:19:58.580611,792.98
10128,2024-04-23 12:19:58.580611,603.36
11872,2022-05-16 12:19:58.580611,707.22
10705,2022-07-14 12:19:58.580611,406.19
10851,2022-03-07 12:19:58.580611,116.91
10007,2024-11-28 12:19:58.580611,783.77
12076,2023-11-13 12:19:58.580611,370.35
11135,2023-11-03 12:19:58.580611,832.54
12178,2023-09-03 12:19:58.580611,919.18
12235,2023-06-22 12:19:58.580611,1106.68
11698,2022-05-07 12:19:58.580611,1153.52
11498,2024-12-11 12:19:58.580611,101.68
12259,2023-03-28 12:19:58.580611,1189.32
11644,2024-08-28 12:19:58.580611,848.15
10275,2023-03-17 12:19:58.580611,804.31
11702,2022-08-11 12:19:58.580611,106.89
11795,2022-11-13 12:19:58.580611,1045.97
10242,2023-11-26 12:19:58.580611,251.5
10170,2024-09-07 12:19:58.580611,1019.44
10652,2023-06-21 12:19:58.580611,107.27
11932,2024-02-29 12:19:58.580611,807.02
12235,2023-03-17 12:19:58.580611,572.63
11109,2023-12-16 12:19:58.580611,312.85
11499,2022-03-08 12:19:58.580611,209.39
12099,2024-12-03 12:19:58.580611,578.54
12158,2024-10-05 12:19:58.580611,226.87
11972,2023-11-01 12:19:58.580611,629.96
11066,2022-06-22 12:19:58.580611,783.99
12258,2022-12-13 12:19:58.580611,1008.4
12035,2024-01-19 12:19:58.580611,843.3
10857,2022-11-17 12:19:58.580611,162.37
11049,2024-02-29 12:19:58.580611,431.25
10298,2024-06-09 12:19:58.580611,409.66
10923,2022-03-08 12:19:58.580611,1105.69
10136,2024-08-02 12:19:58.580611,1053.24
11043,2024-09-23 12:19:58.580611,500.86
10210,2024-06-25 12:19:58.580611,168.98
11574,2022-07-11 12:19:58.580611,1082.46
10779,2024-05-10 12:19:58.580611,1075.89
11230,2024-01-20 12:19:58.580611,1038.77
11802,2022-08-08 12:19:58.580611,1028.04
11065,2023-11-27 12:19:58.580611,623.08
10410,2022-08-01 12:19:58.580611,286.95
10426,2024-06-07 12:19:58.580611,620.01
11471,2025-02-06 12:19:58.580611,639.0
10941,2022-06-01 12:19:58.580611,633.82
11907,2024-10-27 12:19:58.580611,688.04
10741,2024-05-02 12:19:58.580611,376.0
11392,2023-03-20 12:19:58.580611,496.53
11243,2022-12-02 12:19:58.580611,571.95
11600,2024-05-28 12:19:58.580611,235.54
11255,2022-06-11 12:19:58.580611,595.45
10327,2023-09-24 12:19:58.580611,989.62
11466,2024-10-19 12:19:58.580611,1009.15
12099,2024-04-17 12:19:58.580611,546.84
11966,2022-08-23 12:19:58.580611,665.88
10375,2023-01-18 12:19:58.580611,127.35
10262,2023-03-16 12:19:58.580611,838.62
10266,2023-05-20 12:19:58.580611,539.11
12406,2023-02-03 12:19:58.580611,584.48
11944,2022-10-24 12:19:58.580611,1059.78
11893,2023-03-23 12:19:58.580611,602.64
11901,2025-02-17 12:19:58.580611,113.52
11652,2022-04-14 12:19:58.580611,342.51
11444,2024-01-22 12:19:58.580611,617.94
10045,2025-01-02 12:19:58.580611,561.08
10599,2024-03-17 12:19:58.580611,1045.01
10719,2024-02-11 12:19:58.580611,691.77
11912,2023-02-10 12:19:58.580611,855.5
11292,2024-05-17 12:19:58.580611,610.95
10600,2024-08-12 12:19:58.580611,578.02
10380,2022-06-30 12:19:58.580611,585.38
10117,2022-06-13 12:19:58.580611,546.12
12163,2022-04-16 12:19:58.580611,687.83
10259,2024-01-10 12:19:58.580611,367.99
11098,2023-04-29 12:19:58.580611,1079.07
11503,2024-07-23 12:19:58.580611,459.72
12352,2023-11-03 12:19:58.580611,253.75
12054,2023-03-03 12:19:58.580611,197.17
10365,2023-06-11 12:19:58.580611,104.9
11657,2024-08-25 12:19:58.580611,559.37
11461,2023-08-26 12:19:58.580611,298.25
12024,2023-07-03 12:19:58.580611,114.03
10790,2022-04-13 12:19:58.580611,667.22
10746,2024-01-26 12:19:58.580611,844.78
12414,2023-07-20 12:19:58.580611,185.18
10312,2024-09-20 12:19:58.580611,601.62
10537,2023-12-25 12:19:58.580611,915.43
10920,2024-09-16 12:19:58.580611,1184.25
11077,2024-05-14 12:19:58.580611,830.58
11490,2023-01-28 12:19:58.580611,361.77
12381,2022-12-02 12:19:58.580611,885.37
10797,2025-01-27 12:19:58.580611,753.7
10347,2023-01-18 12:19:58.580611,325.1
10272,2024-03-12 12:19:58.580611,1034.73
10719,2022-08-06 12:19:58.580611,564.42
11773,2023-01-01 12:19:58.580611,1157.8
10684,2023-10-17 12:19:58.580611,892.42
12126,2024-08-27 12:19:58.580611,805.47
10621,2023-07-22 12:19:58.580611,898.47
12039,2024-04-05 12:19:58.580611,620.69
10946,2023-05-01 12:19:58.580611,650.8
12405,2022-12-31 12:19:58.580611,1034.84
10506,2023-12-19 12:19:58.580611,845.83
11582,2023-08-29 12:19:58.580611,1085.94
10243,2023-07-17 12:19:58.580611,1078.82
10505,2023-08-17 12:19:58.580611,1173.9
10421,2022-10-28 12:19:58.580611,867.24
12264,2023-04-09 12:19:58.580611,647.55
11872,2023-01-22 12:19:58.580611,274.61
11192,2023-10-01 12:19:58.580611,872.97
10329,2024-10-16 12:19:58.580611,413.65
10649,2024-04-03 12:19:58.580611,404.07
11464,2022-06-05 12:19:58.580611,354.5
10390,2022-06-29 12:19:58.580611,1061.39
11519,2022-12-25 12:19:58.580611,1053.44
10380,2023-07-22 12:19:58.580611,790.38
10741,2022-04-13 12:19:58.580611,615.01
12010,2024-09-25 12:19:58.580611,836.05
10819,2022-09-27 12:19:58.580611,764.02
10672,2023-05-28 12:19:58.580611,551.47
11771,2023-03-25 12:19:58.580611,511.39
11211,2022-05-01 12:19:58.580611,514.9
10929,2022-06-23 12:19:58.580611,743.94
11539,2023-08-25 12:19:58.580611,808.91
10912,2024-11-19 12:19:58.580611,591.43
10643,2023-04-04 12:19:58.580611,1165.25
10426,2022-03-03 12:19:58.580611,183.07
10501,2024-01-20 12:19:58.580611,475.22
10729,2023-12-02 12:19:58.580611,555.17
11283,2024-01-28 12:19:58.580611,108.78
12118,2022-05-11 12:19:58.580611,495.1
10456,2023-08-01 12:19:58.580611,393.82
12236,2022-12-17 12:19:58.580611,651.7
10290,2022-10-24 12:19:58.580611,463.42
10919,2023-02-04 12:19:58.580611,896.06
12339,2025-01-23 12:19:58.580611,656.03
11969,2022-03-26 12:19:58.580611,234.04
10755,2022-12-13 12:19:58.580611,922.57
11658,2022-04-06 12:19:58.580611,200.14
11834,2024-08-08 12:19:58.580611,1021.34
11306,2023-01-16 12:19:58.580611,1123.88
11567,2022-03-15 12:19:58.580611,447.91
11869,2023-01-19 12:19:58.580611,1118.02
10376,2023-04-28 12:19:58.580611,970.24
11179,2024-09-25 12:19:58.580611,1113.9
10507,2023-04-13 12:19:58.580611,829.56
11436,2024-12-17 12:19:58.580611,351.56
10558,2024-10-15 12:19:58.580611,1082.92
12307,2023-11-04 12:19:58.580611,294.53
10420,2022-12-24 12:19:58.580611,326.5
11552,2022-09-21 12:19:58.580611,390.88
10303,2022-10-17 12:19:58.580611,427.71
10941,2023-04-19 12:19:58.580611,661.07
11301,2023-02-21 12:19:58.580611,881.94
11089,2022-07-04 12:19:58.580611,1118.09
12155,2024-07-06 12:19:58.580611,188.17
12315,2023-02-18 12:19:58.580611,1149.35
12269,2023-12-03 12:19:58.580611,1112.67
11827,2023-03-10 12:19:58.580611,149.94
11553,2024-04-05 12:19:58.580611,489.96
10692,2024-02-12 12:19:58.580611,992.59
10254,2022-11-24 12:19:58.580611,768.85
11478,2022-09-07 12:19:58.580611,954.79
12300,2022-07-02 12:19:58.580611,888.13
10256,2024-09-12 12:19:58.580611,641.41
12430,2023-04-09 12:19:58.580611,135.75
10441,2023-03-28 12:19:58.580611,738.54
11881,2023-08-15 12:19:58.580611,143.91
11113,2023-01-12 12:19:58.580611,760.14
10581,2025-01-27 12:19:58.580611,978.46
11735,2024-07-20 12:19:58.580611,739.34
10018,2025-02-25 12:19:58.580611,1196.69
11124,2023-10-23 12:19:58.580611,596.01
11380,2022-07-04 12:19:58.580611,921.2
11565,2024-03-21 12:19:58.580611,830.61
12080,2024-01-08 12:19:58.580611,1190.49
11993,2022-03-14 12:19:58.580611,881.67
11547,2024-03-30 12:19:58.580611,272.07
10861,2023-07-21 12:19:58.580611,1150.62
10154,2023-03-19 12:19:58.580611,831.23
10904,2023-09-26 12:19:58.580611,155.87
11269,2023-04-18 12:19:58.580611,819.9
10404,2022-05-13 12:19:58.580611,1070.26
10843,2023-05-04 12:19:58.580611,730.52
11782,2022-08-09 12:19:58.580611,482.96
11564,2024-12-11 12:19:58.580611,1001.21
11184,2022-05-19 12:19:58.580611,958.59
10746,2022-06-10 12:19:58.580611,694.04
11725,2025-01-02 12:19:58.580611,261.34
10270,2023-09-16 12:19:58.580611,368.59
10769,2023-07-14 12:19:58.580611,909.72
11715,2023-09-28 12:19:58.580611,984.75
11510,2024-03-23 12:19:58.580611,399.98
10171,2023-12-15 12:19:58.580611,498.46
10273,2023-10-13 12:19:58.580611,176.17
12306,2022-07-11 12:19:58.580611,881.94
11158,2022-09-25 12:19:58.580611,93.97
11706,2024-11-04 12:19:58.580611,141.66
11771,2025-02-05 12:19:58.580611,94.82
10421,2024-07-15 12:19:58.580611,806.3
11444,2022-12-23 12:19:58.580611,553.3
11209,2023-12-22 12:19:58.580611,420.28
12411,2023-02-18 12:19:58.580611,1103.1
12425,2022-05-04 12:19:58.580611,304.01
10579,2022-10-13 12:19:58.580611,522.2
10890,2023-06-25 12:19:58.580611,1133.75
10721,2022-07-04 12:19:58.580611,564.09
10880,2022-09-30 12:19:58.580611,705.71
11121,2024-04-29 12:19:58.580611,179.17
12007,2023-10-18 12:19:58.580611,967.08
12069,2024-11-15 12:19:58.580611,559.26
11473,2023-08-02 12:19:58.580611,978.57
10382,2024-05-08 12:19:58.580611,371.72
12181,2023-06-29 12:19:58.580611,558.95
11449,2022-11-25 12:19:58.580611,963.07
11590,2024-03-15 12:19:58.580611,1171.0
11786,2023-09-01 12:19:58.580611,156.18
10143,2023-03-12 12:19:58.580611,991.83
11886,2023-08-08 12:19:58.580611,423.76
11702,2022-05-17 12:19:58.580611,701.33
11435,2025-01-09 12:19:58.580611,412.0
10223,2023-03-24 12:19:58.580611,770.92
10219,2022-09-27 12:19:58.580611,482.72
10178,2023-08-23 12:19:58.580611,460.31
11654,2023-03-18 12:19:58.580611,132.11
10432,2024-12-29 12:19:58.580611,253.13
10264,2025-01-21 12:19:58.580611,1107.96
10953,2025-02-26 12:19:58.580611,1198.09
10428,2024-11-22 12:19:58.580611,956.38
12244,2023-07-17 12:19:58.580611,408.36
11577,2022-03-17 12:19:58.580611,536.71
10479,2022-07-05 12:19:58.580611,910.85
11353,2024-06-08 12:19:58.580611,1165.05
10889,2023-06-16 12:19:58.580611,595.57
10924,2022-05-04 12:19:58.580611,1010.77
12170,2022-05-12 12:19:58.580611,1172.33
11902,2023-09-24 12:19:58.580611,1059.56
11410,2022-10-02 12:19:58.580611,342.14
11362,2023-05-22 12:19:58.580611,98.92
10777,2024-07-02 12:19:58.580611,636.21
12395,2024-12-06 12:19:58.580611,679.81
10028,2023-03-20 12:19:58.580611,313.39
10034,2024-11-12 12:19:58.580611,405.99
11419,2023-03-01 12:19:58.580611,939.32
10588,2022-05-30 12:19:58.580611,612.09
10903,2023-01-31 12:19:58.580611,442.26
12169,2023-09-21 12:19:58.580611,781.11
10339,2022-11-29 12:19:58.580611,814.56
10174,2024-01-21 12:19:58.580611,944.03
11923,2024-04-07 12:19:58.580611,263.95
11714,2022-12-06 12:19:58.580611,913.08
10596,2022-07-27 12:19:58.580611,755.37
10450,2023-05-30 12:19:58.580611,153.9
10556,2024-05-09 12:19:58.580611,952.96
11159,2023-08-01 12:19:58.580611,515.22
11356,2023-04-27 12:19:58.580611,456.72
12056,2022-05-31 12:19:58.580611,587.36
12381,2024-04-12 12:19:58.580611,474.25
11016,2023-10-13 12:19:58.580611,465.5
12374,2023-12-12 12:19:58.580611,986.97
12062,2024-09-25 12:19:58.580611,228.2
10838,2023-09-30 12:19:58.580611,1167.37
11637,2023-04-29 12:19:58.580611,705.97
10225,2024-06-15 12:19:58.580611,293.05
11813,2024-12-14 12:19:58.580611,235.65
12160,2023-11-25 12:19:58.580611,746.58
12020,2023-08-18 12:19:58.580611,792.63
11451,2024-01-09 12:19:58.580611,148.86
12048,2024-06-13 12:19:58.580611,359.73
12313,2022-03-08 12:19:58.580611,972.96
11514,2024-06-11 12:19:58.580611,145.08
11231,2023-03-24 12:19:58.580611,1039.15
11645,2022-07-11 12:19:58.580611,820.56
11735,2024-11-04 12:19:58.580611,572.21
10305,2023-12-03 12:19:58.580611,474.54
12059,2023-11-12 12:19:58.580611,111.37
11723,2023-10-07 12:19:58.580611,1005.99
11689,2023-01-06 12:19:58.580611,248.42
11517,2022-04-17 12:19:58.580611,433.59
11391,2024-07-03 12:19:58.580611,721.71
10419,2023-03-12 12:19:58.580611,363.05
12218,2022-06-22 12:19:58.580611,641.83
10133,2024-01-05 12:19:58.580611,988.37
12030,2024-12-18 12:19:58.580611,612.3
11450,2023-01-10 12:19:58.580611,1143.36
11553,2023-04-01 12:19:58.580611,1030.73
11164,2024-01-26 12:19:58.580611,459.67
11869,2022-09-27 12:19:58.580611,533.96
11819,2022-07-27 12:19:58.580611,559.89
11342,2024-04-23 12:19:58.580611,785.06
11464,2023-11-28 12:19:58.580611,408.34
12226,2024-03-28 12:19:58.580611,1165.87
11079,2024-07-07 12:19:58.580611,765.64
11178,2024-05-03 12:19:58.580611,533.34
11695,2022-10-17 12:19:58.580611,805.96
10110,2024-07-26 12:19:58.580611,528.9
12184,2024-05-22 12:19:58.580611,997.75
12279,2022-12-09 12:19:58.580611,720.3
10467,2024-05-13 12:19:58.580611,136.59
10813,2022-10-12 12:19:58.580611,286.2
11272,2023-01-03 12:19:58.580611,1050.14
10993,2024-11-02 12:19:58.580611,714.82
12031,2023-11-25 12:19:58.580611,1144.88
10322,2023-03-04 12:19:58.580611,170.39
10903,2024-05-21 12:19:58.580611,417.74
11541,2023-07-28 12:19:58.580611,304.83
11999,2023-08-11 12:19:58.580611,704.76
11815,2024-07-28 12:19:58.580611,514.9
10147,2022-03-21 12:19:58.580611,264.57
11141,2024-11-27 12:19:58.580611,803.45
10849,2023-05-03 12:19:58.580611,685.29
10366,2023-09-01 12:19:58.580611,394.96
11089,2023-09-08 12:19:58.580611,622.55
12038,2022-11-29 12:19:58.580611,917.77
10174,2022-07-24 12:19:58.580611,317.85
11854,2023-07-31 12:19:58.580611,415.13
10587,2022-11-14 12:19:58.580611,474.18
10494,2022-04-22 12:19:58.580611,918.87
11137,2022-08-10 12:19:58.580611,1030.08
11784,2024-04-04 12:19:58.580611,507.79
11170,2023-02-06 12:19:58.580611,419.25
10034,2023-04-02 12:19:58.580611,1077.29
10998,2023-05-26 12:19:58.580611,1199.3
11332,2022-09-30 12:19:58.580611,834.09
11037,2024-04-05 12:19:58.580611,1188.88
10373,2023-04-22 12:19:58.580611,822.56
11451,2023-11-03 12:19:58.580611,904.14
11751,2024-05-02 12:19:58.580611,521.41
12280,2022-06-08 12:19:58.580611,570.59
10704,2024-04-09 12:19:58.580611,249.99
10562,2023-11-29 12:19:58.580611,1003.25
11873,2023-08-30 12:19:58.580611,1123.48
12123,2023-12-08 12:19:58.580611,782.02
10438,2022-11-05 12:19:58.580611,471.45
11883,2022-10-22 12:19:58.580611,260.96
11979,2023-10-21 12:19:58.580611,384.32
10698,2024-12-07 12:19:58.580611,373.51
11312,2023-06-29 12:19:58.580611,771.02
11563,2022-10-17 12:19:58.580611,1138.99
10691,2023-11-21 12:19:58.580611,143.58
12300,2024-04-05 12:19:58.580611,91.13
11200,2023-12-26 12:19:58.580611,756.2
11634,2022-09-06 12:19:58.580611,405.31
11633,2023-02-10 12:19:58.580611,1067.41
10126,2024-03-22 12:19:58.580611,453.25
11506,2022-03-28 12:19:58.580611,411.61
11191,2022-05-10 12:19:58.580611,389.16
10293,2023-07-18 12:19:58.580611,250.79
11366,2022-07-26 12:19:58.580611,735.5
11019,2024-10-01 12:19:58.580611,276.72
12357,2022-07-24 12:19:58.580611,561.34
10418,2023-01-28 12:19:58.580611,601.68
10443,2024-07-14 12:19:58.580611,112.75
10684,2023-10-16 12:19:58.580611,108.66
12283,2024-08-07 12:19:58.580611,667.44
11462,2022-11-27 12:19:58.580611,862.6
12261,2022-09-06 12:19:58.580611,1135.78
10084,2022-11-21 12:19:58.580611,288.82
11767,2022-05-05 12:19:58.580611,204.62
10084,2022-11-03 12:19:58.580611,147.82
11944,2022-11-11 12:19:58.580611,574.01
12112,2023-03-18 12:19:58.580611,781.69
11669,2024-11-05 12:19:58.580611,1023.01
10662,2023-04-17 12:19:58.580611,847.74
10626,2022-09-02 12:19:58.580611,321.28
10063,2024-06-10 12:19:58.580611,602.57
10918,2024-06-22 12:19:58.580611,1100.48
11375,2023-03-06 12:19:58.580611,452.68
11181,2024-08-05 12:19:58.580611,643.59
11612,2022-07-07 12:19:58.580611,1154.01
10490,2025-01-31 12:19:58.580611,905.53
11878,2022-05-29 12:19:58.580611,919.99
11940,2024-01-14 12:19:58.580611,370.09
10312,2024-07-12 12:19:58.580611,550.31
10918,2025-02-26 12:19:58.580611,181.4
11882,2022-09-16 12:19:58.580611,763.24
10812,2024-02-29 12:19:58.580611,205.14
11489,2023-04-02 12:19:58.580611,1017.86
11326,2024-12-28 12:19:58.580611,994.15
10679,2024-06-08 12:19:58.580611,682.3
10434,2024-12-26 12:19:58.580611,246.69
10681,2022-03-23 12:19:58.580611,118.39
11158,2023-11-17 12:19:58.580611,974.35
11073,2024-03-27 12:19:58.580611,756.16
11455,2023-11-11 12:19:58.580611,879.13
12387,2022-08-02 12:19:58.580611,427.23
12394,2023-09-08 12:19:58.580611,655.53
11370,2022-05-30 12:19:58.580611,919.36
10648,2024-10-16 12:19:58.580611,603.45
10244,2023-09-06 12:19:58.580611,757.54
12156,2023-01-21 12:19:58.580611,966.6
10295,2022-10-10 12:19:58.580611,328.89
12159,2022-07-12 12:19:58.580611,163.18
11612,2024-03-15 12:19:58.580611,680.32
12390,2024-09-24 12:19:58.580611,158.96
12148,2024-12-25 12:19:58.580611,940.88
11627,2024-04-24 12:19:58.580611,888.32
10027,2024-03-24 12:19:58.580611,1068.7
11985,2023-01-27 12:19:58.580611,799.91
11560,2024-12-29 12:19:58.580611,164.59
10057,2022-03-14 12:19:58.580611,371.0
11521,2024-11-29 12:19:58.580611,986.8
10296,2024-01-25 12:19:58.580611,275.52
12181,2023-06-21 12:19:58.580611,865.31
12296,2023-10-25 12:19:58.580611,956.09
10901,2023-03-29 12:19:58.580611,456.42
11964,2024-08-19 12:19:58.580611,447.75
11098,2023-08-10 12:19:58.580611,709.16
11677,2025-01-21 12:19:58.580611,1046.03
11191,2024-06-14 12:19:58.580611,338.54
10770,2022-05-25 12:19:58.580611,1134.8
11526,2025-02-05 12:19:58.580611,755.02
11378,2024-05-12 12:19:58.580611,1191.26
11248,2023-07-06 12:19:58.580611,189.47
11554,2023-03-08 12:19:58.580611,230.48
10145,2024-10-22 12:19:58.580611,1007.57
11983,2023-10-25 12:19:58.580611,1049.88
11264,2023-04-15 12:19:58.580611,584.46
11907,2024-11-23 12:19:58.580611,882.62
12391,2024-07-18 12:19:58.580611,1052.99
11772,2022-11-21 12:19:58.580611,137.87
11058,2023-08-10 12:19:58.580611,727.08
12048,2022-05-27 12:19:58.580611,1037.36
12019,2023-03-21 12:19:58.580611,531.95
10152,2022-11-26 12:19:58.580611,425.65
10507,2024-06-22 12:19:58.580611,973.23
10490,2023-10-06 12:19:58.580611,462.72
10344,2023-07-14 12:19:58.580611,93.52
11935,2023-03-10 12:19:58.580611,1155.13
11761,2023-08-30 12:19:58.580611,747.26
10220,2024-06-30 12:19:58.580611,999.66
11938,2023-04-02 12:19:58.580611,1006.08
11942,2024-12-10 12:19:58.580611,163.72
10722,2023-08-01 12:19:58.580611,279.65
10527,2023-03-06 12:19:58.580611,435.34
11522,2022-08-31 12:19:58.580611,445.98
11664,2024-07-30 12:19:58.580611,821.25
10480,2023-05-05 12:19:58.580611,781.68
11871,2023-12-28 12:19:58.580611,638.99
11462,2024-04-30 12:19:58.580611,324.5
11425,2023-02-11 12:19:58.580611,514.0
10344,2022-12-24 12:19:58.580611,693.39
10044,2024-09-26 12:19:58.580611,609.46
12068,2024-03-23 12:19:58.580611,231.29
11657,2024-10-30 12:19:58.580611,810.96
11887,2023-10-06 12:19:58.580611,171.09
12095,2022-04-19 12:19:58.580611,509.8
11514,2025-01-03 12:19:58.580611,878.13
